IMG_0281.tiff,
0.0272426, 0.0358558, 0.0194841, 
0.0477958, 0.0128843, 0.0089536, 
0.1172424, 0.0734933, 0.0211310, 
0.0619226, 0.0248745, 0.0362463, 
0.0209313, 0.0412474, 0.0552461, 
0.1239394, 0.1096389, 0.1029775, 
0.0895851, 0.0796263, 0.0754257, 
0.0599101, 0.0537270, 0.0507548, 
0.0334868, 0.0302344, 0.0282001, 
0.0180283, 0.0160649, 0.0151494, 
0.0068919, 0.0063491, 0.0062419, 

IMG_0296.tiff,
0.0413999, 0.0243633, 0.0178009, 
0.1362194, 0.0841472, 0.0678057, 
0.0502923, 0.0618069, 0.0803536, 
0.0404061, 0.0387567, 0.0208571, 
0.0788434, 0.0761084, 0.1069900, 
0.1016516, 0.1489433, 0.1323714, 
0.1459271, 0.0542738, 0.0187945, 
0.0314507, 0.0438811, 0.0881344, 
0.1142353, 0.0371772, 0.0336407, 
0.0313269, 0.0213898, 0.0332962, 
0.1333792, 0.1255488, 0.0460246, 
0.1981090, 0.0982858, 0.0275219, 
0.0147100, 0.0255220, 0.0604400, 
0.0516669, 0.0712253, 0.0356446, 
0.0907712, 0.0221940, 0.0156327, 
0.2322343, 0.1465829, 0.0403397, 
0.1224117, 0.0492257, 0.0742362, 
0.0423103, 0.0874397, 0.1176079, 
0.2714278, 0.2450727, 0.2302437, 
0.1850839, 0.1684425, 0.1594987, 
0.1195201, 0.1095014, 0.1039744, 
0.0674889, 0.0610167, 0.0573706, 
0.0341521, 0.0311088, 0.0298181, 
0.0137248, 0.0124110, 0.0117747, 

IMG_0297.tiff,
0.0312352, 0.0171624, 0.0120389, 
0.0916608, 0.0506310, 0.0386246, 
0.0295092, 0.0324774, 0.0400850, 
0.0245503, 0.0212832, 0.0114187, 
0.0443748, 0.0379429, 0.0509304, 
0.0564067, 0.0754265, 0.0631509, 
0.1058378, 0.0369989, 0.0126539, 
0.0209234, 0.0253742, 0.0477987, 
0.0732900, 0.0221452, 0.0186965, 
0.0198076, 0.0122863, 0.0171810, 
0.0752124, 0.0649952, 0.0235993, 
0.1090056, 0.0511922, 0.0137199, 
0.0119358, 0.0178874, 0.0386791, 
0.0354842, 0.0437597, 0.0225276, 
0.0588051, 0.0149877, 0.0101536, 
0.1369612, 0.0786546, 0.0214353, 
0.0699640, 0.0259405, 0.0357649, 
0.0223557, 0.0427634, 0.0555440, 
0.1917801, 0.1591937, 0.1404216, 
0.1183601, 0.0980104, 0.0870002, 
0.0722875, 0.0598912, 0.0529538, 
0.0382179, 0.0318153, 0.0281802, 
0.0199837, 0.0166425, 0.0148787, 
0.0066640, 0.0060452, 0.0057109, 

IMG_0298.tiff,
0.0144760, 0.0076562, 0.0048624, 
0.0465720, 0.0255066, 0.0178821, 
0.0153055, 0.0172220, 0.0194269, 
0.0121389, 0.0106714, 0.0049920, 
0.0223408, 0.0192106, 0.0233381, 
0.0259157, 0.0350489, 0.0273596, 
0.0515000, 0.0176691, 0.0050548, 
0.0100867, 0.0122674, 0.0216542, 
0.0369971, 0.0105683, 0.0079490, 
0.0096406, 0.0055277, 0.0073373, 
0.0368691, 0.0321318, 0.0102285, 
0.0515545, 0.0236817, 0.0055700, 
0.0044431, 0.0072512, 0.0151683, 
0.0159214, 0.0208699, 0.0090393, 
0.0291862, 0.0061426, 0.0035334, 
0.0684032, 0.0397481, 0.0093953, 
0.0343453, 0.0118160, 0.0150236, 
0.0100489, 0.0190852, 0.0228175, 
0.0915698, 0.0745567, 0.0596126, 
0.0591558, 0.0484038, 0.0393614, 
0.0361466, 0.0299319, 0.0243432, 
0.0190278, 0.0155233, 0.0124399, 
0.0088891, 0.0072652, 0.0060898, 
0.0028996, 0.0025321, 0.0019905, 

IMG_0300.tiff,
0.0283193, 0.0168757, 0.0126321, 
0.0891749, 0.0551330, 0.0451193, 
0.0315752, 0.0392059, 0.0512600, 
0.0265501, 0.0257262, 0.0140418, 
0.0502427, 0.0485058, 0.0686091, 
0.0623009, 0.0914281, 0.0820215, 
0.0965966, 0.0364008, 0.0131706, 
0.0206844, 0.0288319, 0.0574937, 
0.0730252, 0.0241071, 0.0221023, 
0.0203395, 0.0140778, 0.0218734, 
0.0835209, 0.0792017, 0.0295710, 
0.1189170, 0.0595683, 0.0169673, 
0.0105840, 0.0174613, 0.0407046, 
0.0337189, 0.0463390, 0.0239861, 
0.0585042, 0.0146656, 0.0104130, 
0.1457059, 0.0922998, 0.0259242, 
0.0762317, 0.0310519, 0.0467214, 
0.0252567, 0.0528296, 0.0712436, 
0.1720356, 0.1550772, 0.1481242, 
0.1172444, 0.1072156, 0.1026005, 
0.0752050, 0.0692871, 0.0659746, 
0.0422881, 0.0382411, 0.0361200, 
0.0213799, 0.0196600, 0.0188941, 
0.0085975, 0.0075751, 0.0071747, 

IMG_0301.tiff,
0.0211975, 0.0127099, 0.0094673, 
0.0601450, 0.0371040, 0.0302222, 
0.0205678, 0.0246449, 0.0313939, 
0.0172377, 0.0161409, 0.0091070, 
0.0301732, 0.0281042, 0.0385295, 
0.0358778, 0.0505896, 0.0448737, 
0.0690301, 0.0262656, 0.0097238, 
0.0146008, 0.0195962, 0.0374308, 
0.0471640, 0.0155751, 0.0140049, 
0.0132758, 0.0089402, 0.0130493, 
0.0488565, 0.0444018, 0.0170650, 
0.0664569, 0.0326676, 0.0096994, 
0.0078293, 0.0121406, 0.0270257, 
0.0228724, 0.0304920, 0.0157063, 
0.0370939, 0.0096062, 0.0069997, 
0.0856634, 0.0527321, 0.0150535, 
0.0439081, 0.0178194, 0.0255071, 
0.0143217, 0.0284361, 0.0373780, 
0.1193385, 0.1060091, 0.0989382, 
0.0758286, 0.0675998, 0.0633706, 
0.0466163, 0.0414715, 0.0386757, 
0.0250362, 0.0221905, 0.0204780, 
0.0125907, 0.0112686, 0.0106634, 
0.0048142, 0.0046487, 0.0044399, 

IMG_0302.tiff,
0.0338083, 0.0194619, 0.0138377, 
0.1026858, 0.0599510, 0.0468376, 
0.0326479, 0.0386512, 0.0481932, 
0.0264529, 0.0245827, 0.0132231, 
0.0493243, 0.0447689, 0.0602608, 
0.0603813, 0.0839411, 0.0723112, 
0.1166899, 0.0422719, 0.0143266, 
0.0226948, 0.0302330, 0.0578049, 
0.0788619, 0.0246864, 0.0215244, 
0.0212640, 0.0139100, 0.0200266, 
0.0821028, 0.0728005, 0.0264446, 
0.1166687, 0.0552048, 0.0150176, 
0.0124724, 0.0201487, 0.0451174, 
0.0381673, 0.0503497, 0.0255615, 
0.0635099, 0.0156694, 0.0109255, 
0.1461916, 0.0874756, 0.0241620, 
0.0749211, 0.0288252, 0.0411785, 
0.0232181, 0.0467679, 0.0604768, 
0.2085786, 0.1820580, 0.1645243, 
0.1315702, 0.1143521, 0.1041022, 
0.0793642, 0.0688901, 0.0623274, 
0.0416695, 0.0357367, 0.0321366, 
0.0205378, 0.0181712, 0.0169117, 
0.0077114, 0.0069325, 0.0067555, 

IMG_0303.tiff,
0.0503255, 0.0300437, 0.0218175, 
0.1423102, 0.0862374, 0.0676496, 
0.0518581, 0.0599470, 0.0736408, 
0.0445740, 0.0408281, 0.0228279, 
0.0769367, 0.0709874, 0.0942674, 
0.0924398, 0.1286933, 0.1112247, 
0.1568759, 0.0603335, 0.0233757, 
0.0351962, 0.0450512, 0.0826668, 
0.1156026, 0.0398143, 0.0344285, 
0.0337994, 0.0226173, 0.0316611, 
0.1277970, 0.1168132, 0.0451203, 
0.1744715, 0.0862992, 0.0262892, 
0.0213700, 0.0298031, 0.0608311, 
0.0593123, 0.0756907, 0.0405458, 
0.0957512, 0.0270824, 0.0192720, 
0.2207743, 0.1376921, 0.0409946, 
0.1161838, 0.0479226, 0.0657676, 
0.0398303, 0.0751287, 0.0965159, 
0.2811831, 0.2463364, 0.2224582, 
0.1808240, 0.1593041, 0.1452169, 
0.1167192, 0.1033559, 0.0938270, 
0.0665251, 0.0579654, 0.0520107, 
0.0362644, 0.0319584, 0.0292612, 
0.0140703, 0.0126888, 0.0116274, 

IMG_0305.tiff,
0.0526133, 0.0318824, 0.0234251, 
0.1484357, 0.0920630, 0.0717426, 
0.0541212, 0.0631990, 0.0770555, 
0.0436404, 0.0405577, 0.0226670, 
0.0771406, 0.0713949, 0.0944432, 
0.0920214, 0.1280150, 0.1113273, 
0.1627763, 0.0631666, 0.0243816, 
0.0380936, 0.0476653, 0.0861875, 
0.1218865, 0.0418934, 0.0360502, 
0.0333820, 0.0220350, 0.0305697, 
0.1212253, 0.1111137, 0.0427642, 
0.1668859, 0.0822865, 0.0253650, 
0.0222357, 0.0308889, 0.0619554, 
0.0634339, 0.0804757, 0.0433527, 
0.1004158, 0.0286229, 0.0202567, 
0.2235371, 0.1390709, 0.0409483, 
0.1132190, 0.0467982, 0.0633328, 
0.0395083, 0.0730540, 0.0945752, 
0.2900982, 0.2547408, 0.2276009, 
0.1884941, 0.1668546, 0.1499221, 
0.1221076, 0.1082558, 0.0972689, 
0.0685793, 0.0597516, 0.0531205, 
0.0359958, 0.0316393, 0.0284839, 
0.0131846, 0.0118804, 0.0108733, 

IMG_0306.tiff,
0.0187524, 0.0108283, 0.0077468, 
0.0599475, 0.0358126, 0.0283523, 
0.0201025, 0.0245938, 0.0311326, 
0.0160850, 0.0152576, 0.0079102, 
0.0304488, 0.0283589, 0.0389067, 
0.0371529, 0.0533950, 0.0465255, 
0.0659931, 0.0240831, 0.0080929, 
0.0132400, 0.0182335, 0.0354112, 
0.0484583, 0.0153567, 0.0134710, 
0.0125370, 0.0082116, 0.0126929, 
0.0515141, 0.0471734, 0.0171762, 
0.0735201, 0.0356713, 0.0097095, 
0.0069935, 0.0115595, 0.0265724, 
0.0230234, 0.0308805, 0.0156210, 
0.0389679, 0.0096514, 0.0067631, 
0.0933710, 0.0573667, 0.0156029, 
0.0477041, 0.0187066, 0.0270676, 
0.0150149, 0.0312161, 0.0410338, 
0.1234526, 0.1083369, 0.0988859, 
0.0798017, 0.0707303, 0.0650511, 
0.0501996, 0.0447546, 0.0410905, 
0.0266522, 0.0239112, 0.0219152, 
0.0133269, 0.0119333, 0.0111681, 
0.0043604, 0.0043422, 0.0039728, 

IMG_0307.tiff,
0.0374842, 0.0215084, 0.0151880, 
0.1151324, 0.0688235, 0.0543210, 
0.0377989, 0.0458222, 0.0583219, 
0.0300506, 0.0278668, 0.0144419, 
0.0545218, 0.0506874, 0.0700042, 
0.0651000, 0.0930429, 0.0808855, 
0.1287390, 0.0465894, 0.0155950, 
0.0246525, 0.0338104, 0.0663675, 
0.0893432, 0.0280815, 0.0248965, 
0.0227603, 0.0147164, 0.0227321, 
0.0918825, 0.0838414, 0.0302235, 
0.1259127, 0.0607204, 0.0164953, 
0.0134330, 0.0224266, 0.0507167, 
0.0437268, 0.0574163, 0.0294163, 
0.0709464, 0.0174739, 0.0119089, 
0.1660769, 0.1015132, 0.0275532, 
0.0818958, 0.0318220, 0.0462995, 
0.0248294, 0.0512693, 0.0678024, 
0.2306037, 0.2021239, 0.1835697, 
0.1435562, 0.1269241, 0.1170188, 
0.0886463, 0.0787999, 0.0723266, 
0.0463550, 0.0406802, 0.0372586, 
0.0226201, 0.0201942, 0.0186111, 
0.0071971, 0.0064544, 0.0061393, 

IMG_0310.tiff,
0.0318335, 0.0192611, 0.0144624, 
0.0928633, 0.0576725, 0.0472267, 
0.0329675, 0.0398872, 0.0512657, 
0.0252577, 0.0241677, 0.0134748, 
0.0443838, 0.0422102, 0.0586509, 
0.0532191, 0.0753717, 0.0670623, 
0.1037611, 0.0397734, 0.0149369, 
0.0224178, 0.0305115, 0.0594840, 
0.0724033, 0.0244507, 0.0222933, 
0.0189304, 0.0130599, 0.0199762, 
0.0730470, 0.0681464, 0.0259009, 
0.0991980, 0.0494395, 0.0145570, 
0.0117467, 0.0188736, 0.0428645, 
0.0356360, 0.0481178, 0.0256376, 
0.0576984, 0.0149531, 0.0109259, 
0.1329079, 0.0837201, 0.0242260, 
0.0655417, 0.0270561, 0.0402384, 
0.0217821, 0.0434480, 0.0576532, 
0.1861234, 0.1677642, 0.1583763, 
0.1189865, 0.1079468, 0.1031096, 
0.0732453, 0.0668593, 0.0636063, 
0.0390117, 0.0351536, 0.0331646, 
0.0186504, 0.0170981, 0.0163934, 
0.0070998, 0.0064055, 0.0062196, 

IMG_0313.tiff,
0.0371768, 0.0212267, 0.0150104, 
0.1158819, 0.0694744, 0.0547650, 
0.0392193, 0.0471542, 0.0597567, 
0.0311030, 0.0290522, 0.0150110, 
0.0577403, 0.0538030, 0.0737517, 
0.0701931, 0.1004460, 0.0872211, 
0.1276985, 0.0463784, 0.0155796, 
0.0251885, 0.0347564, 0.0676419, 
0.0908569, 0.0286445, 0.0254773, 
0.0230824, 0.0154073, 0.0234937, 
0.0959018, 0.0877799, 0.0315384, 
0.1356816, 0.0658598, 0.0180800, 
0.0124562, 0.0212566, 0.0488557, 
0.0426399, 0.0569543, 0.0286162, 
0.0715223, 0.0173302, 0.0120030, 
0.1707418, 0.1046505, 0.0284701, 
0.0856792, 0.0336799, 0.0486834, 
0.0275124, 0.0559933, 0.0736059, 
0.2297791, 0.2010327, 0.1828153, 
0.1464386, 0.1290708, 0.1185702, 
0.0908143, 0.0805111, 0.0735645, 
0.0482235, 0.0423112, 0.0386627, 
0.0232731, 0.0209820, 0.0195485, 
0.0083257, 0.0073675, 0.0069536, 

IMG_0314.tiff,
0.0609877, 0.0342222, 0.0238174, 
0.2067474, 0.1232347, 0.0968659, 
0.0722913, 0.0882350, 0.1124064, 
0.0599277, 0.0557795, 0.0282245, 
0.1160822, 0.1094671, 0.1508790, 
0.1492804, 0.2157663, 0.1873637, 
0.2229115, 0.0798523, 0.0254350, 
0.0449578, 0.0624489, 0.1240330, 
0.1769689, 0.0548968, 0.0484090, 
0.0462683, 0.0297950, 0.0467107, 
0.2036733, 0.1879431, 0.0661974, 
0.3028206, 0.1462307, 0.0388470, 
0.0219571, 0.0383764, 0.0894118, 
0.0830093, 0.1107360, 0.0554265, 
0.1451517, 0.0345573, 0.0231382, 
0.3642973, 0.2237054, 0.0587647, 
0.1914309, 0.0739404, 0.1075364, 
0.0617482, 0.1287413, 0.1701864, 
0.4316027, 0.3787450, 0.3432108, 
0.2889778, 0.2571712, 0.2358934, 
